-0.0385359, -0.0913381

0, 0
0.995786, 0.0917023
-0.0397094, -0.0882442

0, 0
0.995664, 0.0930275
-0.0408059, -0.0849795

0, 0
0.995539, 0.0943525
-0.0418168, -0.0815368

0, 0
0.995412, 0.0956773
-0.0427323, -0.0779081

0, 0
0.995284, 0.0970019
-0.0435409, -0.0740846

0, 0
0.995154, 0.0983264
-0.0442288, -0.0700563

0, 0
0.995022, 0.0996507
-0.0447801, -0.0658118

0, 0
0.994889, 0.100975
-0.0451753, -0.0613384

0, 0
0.994754, 0.102299
-0.0453908, -0.0566214

0, 0
0.994617, 0.103623
-0.0453974, -0.0516445

0, 0
0.994478, 0.104946
-0.0451582, -0.0463888

0, 0
0.994337, 0.10627
-0.0446259, -0.040833

0, 0
0.994195, 0.107593
-0.0437383, -0.0349535

0, 0
0.994051, 0.108916
-0.0424108, -0.0287247

0, 0
0.993905, 0.110239
-0.0405256, -0.0221216

0, 0
0.993758, 0.111561
-0.0379112, -0.0151262

0, 0
0.993608, 0.112884
-0.0343069, -0.00774645

0, 0
0.993457, 0.114206
-0.0292984, -7.23549e-05

0, 0
0.993304, 0.115528
-0.0222184, 0.00755003

0, 0
0.99315, 0.11685
-0.0121586, 0.0139924

0, 0
0.992993, 0.118172
0.000871498, 0.0165543

0, 0
0.992835, 0.119493
0.0136324, 0.0133156

0, 0
0.992675, 0.120814
0.0232684, 0.00660933

0, 0
0.992513, 0.122135
0.0300369, -0.00105655

0, 0
0.99235, 0.123456
0.0348366, -0.00870321

0, 0
0.992185, 0.124776
0.038297, -0.0160357

0, 0
0.992018, 0.126097
0.0408075, -0.0229802

0, 0
0.991849, 0.127417
0.0426147, -0.029534

0, 0
0.991679, 0.128737
0.0438817, -0.0357165

0, 0
0.991507, 0.130056
0.0447213, -0.0415532

0, 0
0.991333, 0.131376
0.0452145, -0.0470694

0, 0
0.991157, 0.132695
0.0454214, -0.0522886

0, 0
0.990979, 0.134014
0.0453877, -0.0572315

0, 0
0.9908, 0.135333
0.0451493, -0.0619167

0, 0
0.990619, 0.136651
0.0447344, -0.0663604

0, 0
0.990436, 0.13797
0.0441662, -0.070577

0, 0
0.990252, 0.139288
0.0434635, -0.0745789

0, 0
0.990066, 0.140605
0.0426422, -0.0783774

0, 0
0.989878, 0.141923
0.0417154, -0.0819824

0, 0
0.989688, 0.14324
0.0406945, -0.0854025

0, 0
0.989496, 0.144557
0.0395893, -0.0886456

0, 0
0.989303, 0.145874
0.0384081, -0.0917188

0, 0
0.989108, 0.14719
0.0371583, -0.0946284

0, 0
0.988911, 0.148507
0.0358465, -0.0973799

0, 0
0.988713, 0.149822
0.0344785, -0.0999786

0, 0
0.988513, 0.151138
0.0330592, -0.102429

0, 0
0.988311, 0.152454
0.0315935, -0.104735

0, 0
0.988107, 0.153769
0.0300854, -0.106901

0, 0
0.987901, 0.155084
0.0285388, -0.10893

0, 0
0.987694, 0.156398
0.0269571, -0.110825

0, 0
0.987485, 0.157713
0.0253436, -0.11259

0, 0
0.987274, 0.159027
0.0237012, -0.114225

0, 0
0.987062, 0.16034
0.0220326, -0.115735

0, 0
0.986848, 0.161654
0.0203404, -0.11712

0, 0
0.986632, 0.162967
0.0186269, -0.118383

0, 0
0.986414, 0.16428
0.0168945, -0.119526

0, 0
0.986194, 0.165593
0.0151453, -0.120549

0, 0
0.985973, 0.166905
0.0133812, -0.121455

0, 0
0.98575, 0.168217
0.0116043, -0.122243

0, 0
0.985525, 0.169529
0.00981645, -0.122916

0, 0
0.985299, 0.17084
0.00801941, -0.123474

0, 0
0.985071, 0.172151
0.00621497, -0.123917

0, 0
0.984841, 0.173462
0.00440483, -0.124247

0, 0
0.984609, 0.174773
0.0025907, -0.124463

0, 0
0.984375, 0.176083
0.000774223, -0.124566

0, 0
0.98414, 0.177393
-0.00104293, -0.124557

0, 0
0.983903, 0.178702
-0.00285912, -0.124434

0, 0
0.983664, 0.180012
-0.00467269, -0.124198

0, 0
0.983424, 0.181321
-0.00648197, -0.123848

0, 0
0.983182, 0.182629
-0.00828527, -0.123384

0, 0
0.982938, 0.183938
-0.0100809, -0.122807

0, 0
0.982692, 0.185245
-0.011867, -0.122114

0, 0
0.982445, 0.186553
-0.0136418, -0.121305

0, 0
0.982196, 0.18786
-0.0154035, -0.120379

0, 0
0.981945, 0.189167
-0.01715, -0.119334

0, 0
0.981692, 0.190474
-0.0188793, -0.118171

0, 0
0.981438, 0.19178
-0.0205893, -0.116886

0, 0
0.981182, 0.193086
-0.0222776, -0.115479

0, 0
0.980924, 0.194392
-0.0239419, -0.113948

0, 0
0.980664, 0.195697
-0.0255796, -0.112289

0, 0
0.980403, 0.197002
-0.0271878, -0.110502

0, 0
0.98014, 0.198307
-0.0287637, -0.108583

0, 0
0.979875, 0.199611
-0.0303039, -0.10653

0, 0
0.979609, 0.200915
-0.031805, -0.10434

0, 0
0.97934, 0.202219
-0.033263, -0.102008

0, 0
0.97907, 0.203522
-0.0346738, -0.0995314

0, 0
0.978799, 0.204825
-0.0360325, -0.0969058

0, 0
0.978525, 0.206127
-0.0373341, -0.0941263

0, 0
0.97825, 0.207429
-0.0385724, -0.0911878

0, 0
0.977973, 0.208731
-0.039741, -0.0880844

0, 0
0.977694, 0.210032
-0.0408323, -0.0848098

0, 0
0.977414, 0.211333
-0.0418375, -0.0813568

0, 0
0.977132, 0.212634
-0.0427468, -0.0777174

0, 0
0.976848, 0.213934
-0.0435485, -0.0738826

0, 0
0.976563, 0.215234
-0.0442288, -0.0698422

0, 0
0.976275, 0.216533
-0.0447716, -0.0655849

0, 0
0.975986, 0.217832
-0.0451572, -0.0610978

0, 0
0.975695, 0.219131
-0.0453617, -0.0563662

0, 0
0.975403, 0.220429
-0.0453556, -0.0513733

0, 0
0.975109, 0.221727
-0.0451014, -0.0461004

0, 0
0.974813, 0.223025
-0.0445511, -0.0405258

0, 0
0.974515, 0.224322
-0.0436413, -0.0346258

0, 0
0.974216, 0.225619
-0.042286, -0.0283745

0, 0
0.973915, 0.226915
-0.0403647, -0.0217469

0, 0
0.973612, 0.228211
-0.0377016, -0.0147257

0, 0
0.973307, 0.229506
-0.0340287, -0.00732111

0, 0
0.973001, 0.230802
-0.0289188, 0.000368706

0, 0
0.972693, 0.232096
-0.0216838, 0.00797076

0, 0
0.972383, 0.233391
-0.011412, 0.0142762

0, 0
0.972072, 0.234684
0.00173914, 0.0164915

0, 0
0.971758, 0.235978
0.0143531, 0.0129253

0, 0
0.971443, 0.237271
0.0237785, 0.00609368

0, 0
0.971127, 0.238564
0.0303918, -0.00159406

0, 0
0.970809, 0.239856
0.0350856, -0.00922814

0, 0
0.970488, 0.241148
0.0384717, -0.0165376

0, 0
0.970167, 0.242439
0.0409279, -0.0234568

0, 0
0.969843, 0.24373
0.042694, -0.0299855

0, 0
0.969518, 0.24502
0.0439289, -0.0361443

0, 0
0.969191, 0.24631
0.0447429, -0.0419587

0, 0
0.968862, 0.2476
0.0452153, -0.0474541

0, 0
0.968532, 0.248889
0.045405, -0.0526537

0, 0
0.9682, 0.250178
0.0453569, -0.0575784

0, 0
0.967866, 0.251466
0.0451064, -0.0622465

0, 0
0.967531, 0.252754
0.0446813, -0.0666741

0, 0
0.967193, 0.254042
0.0441043, -0.0708754

0, 0
0.966854, 0.255329
0.0433941, -0.0748629

0, 0
0.966514, 0.256615
0.0425663, -0.0786476

0, 0
0.966171, 0.257901
0.0416339, -0.0822394

0, 0
0.965827, 0.259187
0.0406083, -0.085647

0, 0
0.965481, 0.260472
0.0394989, -0.0888782

0, 0
0.965134, 0.261757
0.0383142, -0.0919398

0, 0
0.964785, 0.263041
0.0370614, -0.0948383

0, 0
0.964434, 0.264325
0.035747, -0.0975791

0, 0
0.964081, 0.265608
0.0343767, -0.100167

0, 0
0.963727, 0.266891
0.0329557, -0.102608

0, 0
0.963371, 0.268173
0.0314884, -0.104904

0, 0
0.963013, 0.269455
0.0299792, -0.107061

0, 0
0.962654, 0.270736
0.0284316, -0.109081

0, 0
0.962292, 0.272017
0.0268493, -0.110967

0, 0
0.96193, 0.273298
0.0252353, -0.112722

0, 0
0.961565, 0.274578
0.0235926, -0.11435

0, 0
0.961199, 0.275857
0.0219239, -0.115851

0, 0
0.960831, 0.277136
0.0202317, -0.117228

0, 0
0.960461, 0.278414
0.0185185, -0.118483

0, 0
0.96009, 0.279692
0.0167865, -0.119618

0, 0
0.959717, 0.28097
0.0150378, -0.120633

0, 0
0.959342, 0.282247
0.0132744, -0.121531

0, 0
0.958965, 0.283523
0.0114982, -0.122312

0, 0
0.958587, 0.284799
0.00971126, -0.122977

0, 0
0.958207, 0.286075
0.00791522, -0.123528

0, 0
0.957826, 0.28735
0.00611188, -0.123964

0, 0
0.957442, 0.288624
0.00430294, -0.124287

0, 0
0.957057, 0.289898
0.0024901, -0.124496

0, 0
0.956671, 0.291172
0.000675016, -0.124592

0, 0
0.956282, 0.292445
-0.00114066, -0.124575

0, 0
0.955892, 0.293717
-0.00295529, -0.124445

0, 0
0.955501, 0.294989
-0.00476721, -0.124202

0, 0
0.955107, 0.29626
-0.00657476, -0.123845

0, 0
0.954712, 0.297531
-0.00837624, -0.123375

0, 0
0.954315, 0.298801
-0.0101699, -0.12279

0, 0
0.953917, 0.300071
-0.0119541, -0.12209

0, 0
0.953517, 0.30134
-0.0137268, -0.121274

0, 0
0.953115, 0.302609
-0.0154863, -0.120341

0, 0
0.952711, 0.303877
-0.0172306, -0.11929

0, 0
0.952306, 0.305145
-0.0189575, -0.118119

0, 0
0.951899, 0.306412
-0.0206651, -0.116828

0, 0
0.95149, 0.307679
-0.0223509, -0.115413

0, 0
0.95108, 0.308945
-0.0240125, -0.113874

0, 0
0.950668, 0.31021
-0.0256474, -0.112209

0, 0
0.950254, 0.311475
-0.0272528, -0.110414

0, 0
0.949839, 0.312739
-0.0288256, -0.108487

0, 0
0.949422, 0.314003
-0.0303627, -0.106426

0, 0
0.949003, 0.315267
-0.0318604, -0.104228

0, 0
0.948583, 0.316529
-0.0333149, -0.101888

0, 0
0.948161, 0.317791
-0.0347219, -0.0994026

0, 0
0.947737, 0.319053
-0.0360767, -0.0967682

0, 0
0.947311, 0.320314
-0.037374, -0.0939796

0, 0
0.946884, 0.321574
-0.0386079, -0.0910317

0, 0
0.946456, 0.322834
-0.0397716, -0.0879186

0, 0
0.946025, 0.324094
-0.0408576, -0.0846339

0, 0
0.945593, 0.325352
-0.0418572, -0.0811703

0, 0
0.945159, 0.32661
-0.0427602, -0.0775197

0, 0
0.944724, 0.327868
-0.043555, -0.073673

0, 0
0.944286, 0.329125
-0.0442277, -0.0696202

0, 0
0.943847, 0.330381
-0.0447619, -0.0653496

0, 0
0.943407, 0.331637
-0.0451377, -0.0608483

0, 0
0.942965, 0.332893
-0.045331, -0.0561015

0, 0
0.942521, 0.334147
-0.0453118, -0.0510922

0, 0
0.942075, 0.335401
-0.0450422, -0.0458014

0, 0
0.941628, 0.336655
-0.0444733, -0.0402073

0, 0
0.941179, 0.337908
-0.0435406, -0.0342859

0, 0
0.940729, 0.33916
-0.0421564, -0.0280113

0, 0
0.940277, 0.340412
-0.0401975, -0.0213584

0, 0
0.939823, 0.341663
-0.0374834, -0.0143104

0, 0
0.939367, 0.342913
-0.0337384, -0.00688047

0, 0
0.93891, 0.344163
-0.0285214, 0.000824375

0, 0
0.938451, 0.345412
-0.0211231, 0.00840125

0, 0
0.937991, 0.346661
-0.010632, 0.0145536

0, 0
0.937528, 0.347909
0.00262686, 0.0164024

0, 0
0.937065, 0.349156
0.0150767, 0.0125139

0, 0
0.936599, 0.350403
0.0242886, 0.00556543

0, 0
0.936132, 0.351649
0.0307474, -0.00214003

0, 0
0.935663, 0.352895
0.035336, -0.00975947

0, 0
0.935193, 0.35414
0.0386483, -0.0170448

0, 0
0.93472, 0.355384
0.0410505, -0.0239377

0, 0
0.934247, 0.356628
0.0427757, -0.0304408

0, 0
0.933771, 0.357871
0.0439788, -0.0365752

0, 0
0.933294, 0.359113
0.0447673, -0.0423669

0, 0
0.932815, 0.360355
0.045219, -0.047841

0, 0
0.932335, 0.361596
0.0453917, -0.0530209

0, 0
0.931853, 0.362836
0.0453294, -0.057927

0, 0
0.931369, 0.364076
0.0450668, -0.0625777

0, 0
0.930884, 0.365315
0.0446315, -0.066989

0, 0
0.930397, 0.366554
0.0440458, -0.0711748

0, 0
0.929908, 0.367792
0.0433282, -0.0751477

0, 0
0.929418, 0.369029
0.042494, -0.0789185

0, 0
0.928926, 0.370266
0.0415561, -0.0824971

0, 0
0.928432, 0.371502
0.0405257, -0.085892

0, 0
0.927937, 0.372737
0.0394123, -0.089111

0, 0
0.92744, 0.373971
0.038224, -0.092161

0, 0
0.926942, 0.375205
0.0369682, -0.0950482

0, 0
0.926442, 0.376439
0.0356513, -0.0977782

0, 0
0.92594, 0.377671
0.0342788, -0.100356

0, 0
0.925436, 0.378903
0.032856, -0.102786

0, 0
0.924931, 0.380135
0.0313872, -0.105073

0, 0
0.924424, 0.381365
0.0298767, -0.10722

0, 0
0.923916, 0.382595
0.0283282, -0.109231

0, 0
0.923406, 0.383824
0.0267451, -0.111108

0, 0
0.922895, 0.385053
0.0251306, -0.112855

0, 0
0.922381, 0.386281
0.0234876, -0.114473

0, 0
0.921866, 0.387508
0.0218188, -0.115966

0, 0
0.92135, 0.388734
0.0201267, -0.117335

0, 0
0.920832, 0.38996
0.0184137, -0.118582

0, 0
0.920312, 0.391185
0.016682, -0.119708

0, 0
0.91979, 0.39241
0.0149337, -0.120716

0, 0
0.919267, 0.393634
0.0131709, -0.121606

0, 0
0.918743, 0.394857
0.0113955, -0.12238

0, 0
0.918216, 0.396079
0.00960933, -0.123038

0, 0
0.917688, 0.397301
0.00781421, -0.123581

0, 0
0.917159, 0.398522
0.00601189, -0.124009

0, 0
0.916628, 0.399742
0.00420408, -0.124325

0, 0
0.916095, 0.400961
0.00239245, -0.124527

0, 0
0.91556, 0.40218
0.000578669, -0.124616

0, 0
0.915024, 0.403398
-0.00123562, -0.124592

0, 0
0.914487, 0.404616
-0.00304878, -0.124454

0, 0
0.913947, 0.405833
-0.00485914, -0.124204

0, 0
0.913407, 0.407048
-0.00666505, -0.123841

0, 0
0.912864, 0.408264
-0.00846481, -0.123363

0, 0
0.91232, 0.409478
-0.0102567, -0.122771

0, 0
0.911774, 0.410692
-0.012039, -0.122064

0, 0
0.911227, 0.411905
-0.0138097, -0.121241

0, 0
0.910678, 0.413117
-0.0155672, -0.120301

0, 0
0.910127, 0.414329
-0.0173093, -0.119243

0, 0
0.909575, 0.41554
-0.019034, -0.118065

0, 0
0.909021, 0.41675
-0.0207392, -0.116766

0, 0
0.908466, 0.41796
-0.0224226, -0.115344

0, 0
0.907909, 0.419168
-0.0240817, -0.113797

0, 0
0.90735, 0.420376
-0.0257139, -0.112124

0, 0
0.90679, 0.421583
-0.0273165, -0.110321

0, 0
0.906228, 0.42279
-0.0288864, -0.108387

0, 0
0.905664, 0.423995
-0.0304204, -0.106318

0, 0
0.905099, 0.4252
-0.0319148, -0.104111

0, 0
0.904533, 0.426404
-0.0333659, -0.101763

0, 0
0.903964, 0.427608
-0.0347693, -0.0992688

0, 0
0.903394, 0.428811
-0.0361202, -0.0966253

0, 0
0.902823, 0.430012
-0.0374134, -0.0938275

0, 0
0.90225, 0.431214
-0.0386428, -0.0908699

0, 0
0.901675, 0.432414
-0.0398017, -0.0877468

0, 0
0.901099, 0.433614
-0.0408825, -0.0844516

0, 0
0.900521, 0.434812
-0.0418764, -0.080977

0, 0
0.899942, 0.43601
-0.0427731, -0.0773148

0, 0
0.899361, 0.437208
-0.043561, -0.073456

0, 0
0.898778, 0.438404
-0.0442259, -0.0693903

0, 0
0.898194, 0.4396
-0.0447514, -0.065106

0, 0
0.897608, 0.440795
-0.0451173, -0.06059

0, 0
0.89702, 0.441989
-0.0452992, -0.0558274

0, 0
0.896431, 0.443183
-0.0452666, -0.0508011

0, 0
0.895841, 0.444375
-0.0449811, -0.0454918

0, 0
0.895249, 0.445567
-0.044393, -0.0398775

0, 0
0.894655, 0.446758
-0.0434366, -0.033934

0, 0
0.894059, 0.447948
-0.0420224, -0.0276352

0, 0
0.893462, 0.449138
-0.0400242, -0.020956

0, 0
0.892864, 0.450327
-0.0372569, -0.0138806

0, 0
0.892264, 0.451514
-0.0334362, -0.00642494

0, 0
0.891662, 0.452701
-0.0281064, 0.00129396

0, 0
0.891059, 0.453888
-0.0205361, 0.00884007

0, 0
0.890454, 0.455073
-0.00981974, 0.0148219

0, 0
0.889848, 0.456258
0.00353094, 0.0162859

0, 0
0.88924, 0.457442
0.0158003, 0.0120825

0, 0
0.88863, 0.458625
0.0247972, 0.00502632

0, 0
0.888019, 0.459807
0.0311026, -0.00269276

0, 0
0.887406, 0.460988
0.0355871, -0.0102956

0, 0
0.886792, 0.462169
0.0388263, -0.0175556

0, 0
0.886176, 0.463349
0.0411751, -0.0244216

0, 0
0.885559, 0.464528
0.0428598, -0.0308984

0, 0
0.88494, 0.465706
0.0440313, -0.0370081

0, 0
0.884319, 0.466883
0.0447946, -0.0427767

0, 0
0.883697, 0.46806
0.0452258, -0.0482293

0, 0
0.883073, 0.469235
0.0453815, -0.0533891

0, 0
0.882448, 0.47041
0.0453051, -0.0582765

0, 0
0.881821, 0.471584
0.0450307, -0.0629096

0, 0
0.881193, 0.472757
0.0445853, -0.0673043

0, 0
0.880563, 0.47393
0.043991, -0.0714746

0, 0
0.879931, 0.475101
0.043266, -0.0754327

0, 0
0.879298, 0.476272
0.0424254, -0.0791895

0, 0
0.878664, 0.477441
0.0414821, -0.0827546

0, 0
0.878027, 0.47861
0.040447, -0.0861368

0, 0
0.87739, 0.479779
0.0393294, -0.0893435

0, 0
0.87675, 0.480946
0.0381377, -0.0923818

0, 0
0.87611, 0.482112
0.0368789, -0.0952577

0, 0
0.875467, 0.483278
0.0355594, -0.0979768

0, 0
0.874823, 0.484442
0.0341847, -0.100544

0, 0
0.874178, 0.485606
0.03276, -0.102964

0, 0
0.873531, 0.486769
0.0312898, -0.105241

0, 0
0.872882, 0.487931
0.029778, -0.107378

0, 0
0.872232, 0.489093
0.0282285, -0.10938

0, 0
0.87158, 0.490253
0.0266447, -0.111248

0, 0
0.870927, 0.491412
0.0250297, -0.112986

0, 0
0.870272, 0.492571
0.0233863, -0.114596

0, 0
0.869616, 0.493729
0.0217173, -0.11608

0, 0
0.868958, 0.494886
0.0200251, -0.11744

0, 0
0.868299, 0.496042
0.0183122, -0.118679

0, 0
0.867638, 0.497197
0.0165808, -0.119798

0, 0
0.866975, 0.498351
0.0148329, -0.120798

0, 0
0.866311, 0.499504
0.0130707, -0.12168

0, 0
0.865646, 0.500657
0.0112959, -0.122446

0, 0
0.864979, 0.501809
0.00951045, -0.123096

0, 0
0.86431, 0.502959
0.00771618, -0.123631

0, 0
0.86364, 0.504109
0.00591479, -0.124053

0, 0
0.862968, 0.505258
0.00410801, -0.124361

0, 0
0.862295, 0.506406
0.0022975, -0.124555

0, 0
0.86162, 0.507553
0.000484916, -0.124637

